node,betweenness
93758,0.0
93759,0.0
93760,0.0
93762,0.0
93763,0.0
93764,0.0
93765,0.0
93766,0.0
93768,0.0
93770,0.0
93773,0.0
93774,0.0
93775,0.0
93776,0.0
93779,0.0
93780,0.0
93781,0.0
93782,0.0
93784,0.0
93794,0.0
93795,0.0
93799,0.0
93800,0.0
93801,0.0
93802,0.0
93803,4.5601809166412086e-11
93806,0.0
93807,0.0
93808,1.945677191100249e-09
93811,0.0
93812,0.0
93813,0.0
93815,0.0
93816,0.0
93817,3.17996615920447e-08
93818,0.0
93819,0.0
93820,0.0
93821,0.0
93822,3.193646701954393e-08
93823,0.0
93824,0.0
93826,0.0
93827,0.0
93828,0.0
93829,0.0
93830,0.0
93831,6.080241222188278e-11
93832,0.0
93833,0.0
93834,0.0
93835,5.968769331465372e-06
93836,0.0
93837,0.0
93838,0.0
93839,0.0
93840,0.0
93843,0.0
93844,0.0
93845,0.0
93846,0.0
93847,0.0
93848,0.0
93849,0.0
93852,0.0
93853,0.0
93860,0.0
93862,0.0
93863,0.0
93865,0.0
93867,0.0
93868,0.0
93870,0.0
93879,0.0
93880,0.0
93881,0.0
93884,0.0
93885,0.0
93888,0.0
93890,0.0
93891,0.0
93892,0.0
93897,0.0
93898,0.0
93899,0.0
93900,0.0
93901,0.0
93904,0.0
93905,0.0
93907,0.0
93911,0.0
93912,0.0
93914,0.0
93915,0.0
93916,0.0
93920,0.0
93922,0.0
93923,0.0
93924,0.0
93925,0.0
93926,0.0
93927,0.0
93931,0.0
93934,0.0
93935,1.5200603055470695e-11
93936,1.3178922849093094e-09
93937,0.0
93939,0.0
93941,0.0
93942,0.0
93944,0.0
93946,0.0
93948,0.0
93949,0.0
93951,0.0
93952,0.0
93953,6.070284827186945e-07
93954,0.0
93955,0.0
93956,0.0
93957,0.0
93959,0.0
93960,0.0
93963,0.0
93964,0.0
93965,1.0032398016610658e-09
93966,0.0
93968,0.0
93970,0.0
93971,0.0
93972,0.0
93975,0.0
93977,9.120361833282417e-11
93979,0.0
93981,3.1830062798155633e-08
93985,0.0
93986,0.0
93988,0.0
93989,0.0
93990,0.0
93991,0.0
93992,0.0
93994,0.0
93995,0.0
93997,0.0
93999,0.0
94001,0.0
94002,0.0
94006,0.0
94008,0.0
94009,0.0
94012,0.0
94013,0.0
94014,0.0
94016,0.0
94017,0.0
94019,0.0
94021,0.0
94022,0.0
94026,0.0
94027,0.0
94028,0.0
94029,0.0
94031,0.0
94033,0.0
94039,0.0
94041,0.0
94043,0.0
94046,0.0
94048,0.0
94050,0.0
94051,0.0
94052,0.0
94054,0.0
94055,0.0
94056,0.0
94057,0.0
94058,3.1997269431765815e-08
94060,0.0
94061,0.0
94062,1.3950327348134856e-07
94063,0.0
94064,0.0
94065,0.0
94066,0.0
94068,0.0
94069,0.0
94070,0.0
94071,0.0
94072,0.0
94073,0.0
94074,0.0
94075,0.0
94076,0.0
94082,0.0
94086,0.0
94087,0.0
94088,0.0
94089,0.0
94091,0.0
94093,0.0
94095,0.0
94097,0.0
94098,0.0
94100,0.0
94101,0.0
94103,0.0
94104,0.0
94106,0.0
94107,0.0
94108,0.0
94110,0.0
94111,0.0
94113,0.0
94117,0.0
94118,0.0
94119,0.0
94120,0.0
94123,0.0
94124,0.0
94126,0.0
94130,0.0
94132,0.0
94133,0.0
94138,0.0
94139,0.0
94141,0.0
94143,0.0
94144,0.0
94145,0.0
94146,0.0
94147,0.0
94148,0.0
94149,0.0
94151,0.0
94153,0.0
94156,0.0
94159,0.0
94160,0.0
94163,0.0
94166,0.0
94167,0.0
94168,0.0
94170,0.0
94173,0.0
94174,0.0
94179,6.366012559631127e-08
94182,3.181486219510016e-08
94183,0.0
94186,0.0
94187,0.0
94188,0.0
94191,0.0
94193,0.0
94195,0.0
94196,0.0
94197,0.0
94198,0.0
94199,0.0
94200,0.0
94201,0.0
94202,0.0
94203,0.0
94205,0.0
94206,0.0
94207,0.0
94208,3.040120611094139e-11
94209,0.0
94210,0.0
94212,0.0
94213,0.0
94214,0.0
94215,0.0
94217,0.0
94218,0.0
94219,0.0
94224,0.0
94225,0.0
94226,3.189086521037752e-08
94227,0.0
94228,0.0
94230,0.0
94231,0.0
94232,6.390840211288396e-08
94233,6.080241222188278e-11
94234,0.0
94235,0.0
94238,0.0
94242,0.0
94245,0.0
94246,0.0
94247,0.0
94248,0.0
94249,0.0
94250,0.0
94251,0.0
94252,0.0
94254,0.0
94256,1.5200603055470695e-11
94258,0.0
94259,0.0
94260,0.0
94262,0.0
94263,0.0
94266,0.0
94267,0.0
94269,0.0
94270,0.0
94271,0.0
94272,3.040120611094139e-11
94273,0.0
94274,0.0
94278,0.0
94279,0.0
94280,0.0
94281,0.0
94286,0.0
94287,0.0
94288,0.0
94289,0.0
94290,0.0
94294,0.0
94296,0.0
94297,0.0
94298,0.0
94299,0.0
94302,0.0
94304,0.0
94305,0.0
94306,0.0
94308,3.040120611094139e-11
94310,0.0
94311,0.0
94312,0.0
94313,0.0
94314,0.0
94315,0.0
94316,0.0
94318,0.0
94320,0.0
94321,0.0
94322,0.0
94323,0.0
94324,0.0
94325,0.0
94326,0.0
94329,0.0
94330,0.0
94331,0.0
94332,0.0
94333,0.0
94334,0.0
94335,0.0
94336,0.0
94337,0.0
94340,0.0
94342,0.0
94344,0.0
94345,0.0
94347,6.754554829486697e-08
94348,0.0
94350,0.0
94351,0.0
94352,0.0
94353,0.0
94354,0.0
94355,0.0
94356,0.0
94358,0.0
94359,0.0
94360,0.0
94361,0.0
94362,3.68611784920123e-08
94363,0.0
94368,0.0
94369,0.0
94370,0.0
94371,0.0
94372,0.0
94373,0.0
94375,0.0
94376,0.0
94377,0.0
94378,0.0
94380,0.0
94385,0.0
94386,6.688265344407105e-10
94389,0.0
94392,0.0
94394,0.0
94395,0.0
94396,3.040120611094139e-11
94397,0.0
94399,0.0
94401,0.0
94402,0.0
94403,0.0
94404,0.0
94409,0.0
94412,0.0
94413,0.0
94414,0.0
94415,0.0
94416,0.0
94417,0.0
94420,0.0
94421,0.0
94422,0.0
94424,0.0
94425,0.0
94427,0.0
94428,0.0
94430,0.0
94432,0.0
94434,0.0
94435,0.0
94436,0.0
94437,0.0
94438,0.0
94441,0.0
94442,0.0
94443,0.0
94446,0.0
94447,0.0
94448,0.0
94451,0.0
94452,0.0
94453,0.0
94454,1.5200603055470695e-11
94455,0.0
94456,0.0
94459,0.0
94460,0.0
94461,0.0
94462,0.0
94463,0.0
94464,0.0
94467,0.0
94469,0.0
94470,0.0
94471,0.0
94472,0.0
94473,0.0
94475,0.0
94481,1.2725944878040065e-07
94482,0.0
94483,0.0
94484,0.0
94487,0.0
94489,0.0
94491,0.0
94492,0.0
94493,0.0
94494,0.0
94496,0.0
94499,0.0
94500,0.0
94501,0.0
94502,0.0
94505,0.0
94506,0.0
94509,0.0
94511,0.0
94512,0.0
94513,0.0
94514,0.0
94515,0.0
94517,0.0
94520,0.0
94522,0.0
94524,0.0
94528,0.0
94529,0.0
94530,0.0
94532,0.0
94533,0.0
94535,0.0
94536,0.0
94537,0.0
94538,0.0
94541,0.0
94546,0.0
94547,0.0
94548,0.0
94552,1.5200603055470695e-10
94554,0.0
94555,0.0
94558,0.0
94559,0.0
94560,0.0
94564,0.0
94565,0.0
94566,0.0
94568,0.0
94569,0.0
94572,0.0
94573,0.0
94576,0.0
94578,0.0
94580,0.0
94581,0.0
94584,0.0
94588,0.0
94590,0.0
94591,0.0
94592,0.0
94593,0.0
94597,0.0
94600,0.0
94607,0.0
94608,0.0
94610,0.0
94611,0.0
94612,0.0
94613,0.0
94614,0.0
94616,0.0
94617,0.0
94619,0.0
94622,0.0
94623,0.0
94624,0.0
94626,0.0
94627,0.0
94628,0.0
94630,0.0
94632,0.0
94633,0.0
94634,0.0
94637,0.0
94638,0.0
94639,0.0
94640,0.0
94642,0.0
94643,0.0
94644,0.0
94645,0.0
94647,0.0
94649,0.0
94650,0.0
94651,0.0
94652,0.0
94654,0.0
94655,0.0
94656,0.0
94660,0.0
94662,0.0
94663,0.0
94665,0.0
94666,0.0
94669,0.0
94670,0.0
94673,0.0
94676,0.0
94677,0.0
94684,0.0
94686,0.0
94690,0.0
94691,0.0
94693,0.0
94694,0.0
94696,0.0
94698,0.0
94699,0.0
94700,0.0
94701,0.0
94702,0.0
94703,0.0
94704,1.5907431097550082e-07
94705,0.0
94708,0.0
94709,0.0
94710,0.0
94713,3.3917958891734694e-07
94716,9.573339804335444e-08
94717,0.0
94718,1.5200603055470695e-11
94719,0.0
94723,0.0
94724,0.0
94725,0.0
94728,0.0
94730,0.0
94731,0.0
94733,0.0
94734,0.0
94736,0.0
94738,1.5200603055470695e-11
94739,0.0
94741,0.0
94744,0.0
94745,0.0
94746,0.0
94747,0.0
94748,6.457216177963952e-08
94749,0.0
94751,0.0
94753,0.0
94755,0.0
94757,0.0
94758,0.0
94760,0.0
94762,0.0
94764,0.0
94765,0.0
94768,0.0
94769,0.0
94770,0.0
94772,0.0
94773,0.0
94774,0.0
94775,0.0
94776,0.0
94778,0.0
94781,0.0
94782,0.0
94783,0.0
94791,0.0
94792,0.0
94793,0.0
94794,0.0
94795,0.0
94796,0.0
94798,0.0
94800,0.0
94801,0.0
94802,0.0
94803,0.0
94804,0.0
94805,0.0
94807,0.0
94808,0.0
94811,0.0
94815,0.0
94816,0.0
94817,0.0
94818,4.1041628249770876e-10
94819,0.0
94820,0.0
94822,0.0
94823,0.0
94824,0.0
94826,0.0
94828,0.0
94830,0.0
94833,0.0
94835,0.0
94836,6.080241222188278e-11
94839,0.0
94840,0.0
94846,0.0
94848,0.0
94849,0.0
94852,3.040120611094139e-11
94853,0.0
94854,2.888114580539432e-10
94861,0.0
94865,0.0
94866,0.0
94868,0.0
94869,3.531270069197313e-08
94870,0.0
94871,0.0
94873,0.0
94874,0.0
94876,0.0
94878,0.0
94879,0.0
94880,0.0
94881,0.0
94882,0.0
94883,6.438975454297386e-08
94884,0.0
94885,0.0
94886,0.0
94887,0.0
94888,0.0
94889,0.0
94890,0.0
94891,0.0
94895,0.0
94897,0.0
94899,6.080241222188278e-11
94901,3.040120611094139e-11
94905,0.0
94906,0.0
94907,1.5200603055470695e-11
94908,0.0
94909,0.0
94910,0.0
94912,0.0
94915,0.0
94916,0.0
94917,1.5200603055470695e-11
94918,2.295291061376075e-09
94922,0.0
94926,0.0
94928,0.0
94929,0.0
94930,0.0
94932,0.0
94933,1.5200603055470695e-11
94934,0.0
94935,0.0
94936,0.0
94937,0.0
94938,0.0
94940,0.0
94941,0.0
94942,1.5200603055470695e-11
94948,0.0
94950,0.0
94951,0.0
94952,0.0
94954,0.0
94955,0.0
94958,0.0
94961,0.0
94962,0.0
94965,0.0
94967,0.0
94968,0.0
94969,0.0
94970,0.0
94971,0.0
94973,0.0
94974,0.0
94976,1.5200603055470695e-10
94978,0.0
94979,3.1860464004266576e-08
94980,0.0
94981,1.84773601218283e-07
94982,0.0
94984,0.0
94986,0.0
94989,0.0
94990,3.040120611094139e-11
94992,0.0
94994,0.0
94995,3.1845263401211104e-08
94997,0.0
94998,0.0
94999,0.0
95003,0.0
95004,0.0
95006,0.0
95008,0.0
95009,0.0
95010,1.0640422138829487e-10
95011,0.0
95012,0.0
95013,0.0
95016,0.0
95017,6.080241222188278e-11
95018,3.040120611094139e-11
95019,0.0
95020,0.0
95021,0.0
95022,0.0
95023,0.0
95026,0.0
95027,0.0
95028,0.0
95029,3.181486219510016e-08
95030,0.0
95031,0.0
95032,0.0
95033,0.0
95035,0.0
95037,0.0
95038,0.0
95039,0.0
95040,0.0
95042,0.0
95043,0.0
95044,0.0
95045,0.0
95046,0.0
95049,0.0
95050,0.0
95051,0.0
95052,0.0
95053,0.0
95056,0.0
95057,0.0
95058,0.0
95059,0.0
95060,3.17996615920447e-08
95061,0.0
95063,0.0
95064,4.128773325162134e-10
95065,0.0
95067,0.0
95069,0.0
95072,0.0
95076,0.0
95078,0.0
95080,0.0
95081,5.403754408021161e-08
95082,5.268100060887294e-07
95083,0.0
95084,0.0
95085,0.0
95089,0.0
95090,3.1875664607322047e-08
95091,0.0
95092,0.0
95093,0.0
95094,1.5200603055470695e-11
95097,0.0
95098,0.0
95099,0.0
95102,0.0
95103,0.0
95106,0.0
95108,0.0
95109,0.0
95111,0.0
95112,0.0
95113,0.0
95114,0.0
95116,5.0108020486021755e-08
95118,1.5200603055470695e-11
95119,0.0
95120,0.0
95121,0.0
95122,0.0
95124,0.0
95125,0.0
95127,0.0
95128,0.0
95129,0.0
95131,0.0
95132,0.0
95134,0.0
95135,0.0
95138,0.0
95142,0.0
95148,0.0
95151,0.0
95155,0.0
95156,0.0
95158,0.0
95160,0.0
95161,0.0
95163,0.0
95164,0.0
95165,0.0
95166,0.0
95168,0.0
95170,6.36449249932558e-08
95171,0.0
95172,0.0
95173,0.0
95176,0.0
95180,0.0
95181,5.1363343483206146e-08
95184,0.0
95186,0.0
95188,0.0
95191,0.0
95199,0.0
95200,0.0
95201,0.0
95202,0.0
95203,0.0
95205,0.0
95206,0.0
95207,0.0
95208,0.0
95209,0.0
95213,0.0
95214,0.0
95215,0.0
95216,0.0
95217,0.0
95218,5.678223272878734e-06
95221,1.9122358643782135e-07
95222,0.0
95223,0.0
95224,0.0
95226,0.0
95227,0.0
95228,0.0
95229,0.0
95230,0.0
95231,0.0
95233,0.0
95234,0.0
95235,3.040120611094139e-11
95236,0.0
95237,0.0
95239,0.0
95240,0.0
95241,0.0
95242,0.0
95244,0.0
95245,0.0
95246,0.0
95248,0.0
95250,0.0
95251,0.0
95252,0.0
95253,0.0
95254,1.4059816018658813e-08
95255,0.0
95257,0.0
95259,0.0
95260,0.0
95262,0.0
95264,0.0
95265,0.0
95266,0.0
95268,0.0
95269,0.0
95270,0.0
95271,0.0
95272,0.0
95273,1.0498698675991353e-07
95276,0.0
95277,0.0
95283,0.0
95284,0.0
95285,0.0
95286,0.0
95287,0.0
95288,0.0
95289,0.0
95290,0.0
95295,7.600301527735348e-11
95296,0.0
95302,0.0
95304,0.0
95305,0.0
95309,0.0
95310,0.0
95312,1.5200603055470695e-11
95314,0.0
95315,0.0
95316,0.0
95317,0.0
95319,0.0
95320,0.0
95322,0.0
95323,0.0
95327,0.0
95328,0.0
95329,0.0
95330,0.0
95331,0.0
95334,0.0
95335,0.0
95336,0.0
95338,0.0
95339,0.0
95341,0.0
95342,0.0
95343,3.040120611094139e-10
95344,0.0
95346,0.0
95347,0.0
95349,4.5601809166412086e-11
95351,0.0
95352,0.0
95354,0.0
95357,0.0
95358,0.0
95359,0.0
95360,0.0
95361,0.0
95364,0.0
95368,0.0
95369,0.0
95373,0.0
95374,0.0
95376,6.362972439020032e-08
95377,0.0
95383,3.181486219510016e-08
95386,0.0
95387,0.0
95388,0.0
95389,0.0
95390,0.0
95392,0.0
95393,0.0
95394,0.0
95395,0.0
95396,0.0
95397,0.0
95400,0.0
95401,0.0
95402,0.0
95403,0.0
95405,0.0
95407,0.0
95408,0.0
95409,0.0
95410,0.0
95417,0.0
95418,0.0
95420,0.0
95421,0.0
95422,0.0
95423,3.181486219510016e-08
95424,0.0
95427,0.0
95428,0.0
95429,6.260658789538575e-08
95431,1.1137997917721273e-06
95434,0.0
95435,0.0
95437,0.0
95438,0.0
95439,0.0
95440,0.0
95443,0.0
95450,0.0
95451,0.0
95452,0.0
95453,0.0
95455,0.0
95456,0.0
95457,0.0
95458,0.0
95460,0.0
95461,0.0
95462,0.0
95463,0.0
95464,0.0
95465,0.0
95466,0.0
95467,0.0
95468,0.0
95469,0.0
95470,0.0
95472,0.0
95474,0.0
95475,0.0
95476,0.0
95478,0.0
95479,0.0
95480,0.0
95481,0.0
95483,0.0
95484,0.0
95485,3.181486219510016e-08
95488,0.0
95489,0.0
95490,0.0
95494,0.0
95496,0.0
95500,0.0
95501,0.0
95502,0.0
95503,0.0
95504,0.0
95505,0.0
95506,0.0
95507,0.0
95510,1.1276214724903506e-07
95512,0.0
95513,0.0
95514,0.0
95518,0.0
95520,0.0
95522,0.0
95524,0.0
95525,0.0
95526,0.0
95528,0.0
95529,0.0
95530,0.0
95534,0.0
95535,0.0
95536,0.0
95539,0.0
95540,0.0
95543,0.0
95547,0.0
95549,0.0
95550,0.0
95551,0.0
95552,0.0
95553,0.0
95554,0.0
95556,0.0
95559,0.0
95560,0.0
95562,0.0
95564,0.0
95566,0.0
95567,0.0
95569,0.0
95571,6.375132921464409e-08
95573,0.0
95576,0.0
95577,0.0
95578,0.0
95579,0.0
95583,0.0
95585,0.0
95586,0.0
95588,0.0
95589,0.0
95590,0.0
95592,0.0
95594,0.0
95597,0.0
95598,0.0
95599,0.0
95600,0.0
95601,0.0
95602,0.0
95603,9.545978718835596e-08
95604,0.0
95606,0.0
95609,0.0
95611,3.152673042617955e-09
95612,0.0
95613,1.5200603055470695e-11
95614,0.0
95616,0.0
95617,0.0
95619,0.0
95620,0.0
95621,0.0
95623,0.0
95625,0.0
95626,0.0
95627,0.0
95628,0.0
95629,7.600301527735348e-10
95630,0.0
95631,0.0
95633,0.0
95634,1.5200603055470695e-11
95637,0.0
95638,0.0
95640,0.0
95641,0.0
95642,0.0
95643,0.0
95644,0.0
95648,0.0
95650,0.0
95651,0.0
95652,0.0
95654,0.0
95655,0.0
95657,0.0
95658,0.0
95659,0.0
95660,0.0
95663,0.0
95664,0.0
95665,0.0
95667,0.0
95671,0.0
95672,0.0
95676,0.0
95677,0.0
95678,0.0
95682,0.0
95683,0.0
95684,0.0
95686,0.0
95688,0.0
95689,0.0
95690,0.0
95691,0.0
95692,0.0
95694,0.0
95695,0.0
95696,0.0
95697,0.0
95698,0.0
95699,0.0
95700,0.0
95701,0.0
95702,0.0
95703,0.0
95704,0.0
95708,0.0
95709,4.5601809166412086e-11
95710,0.0
95711,0.0
95712,0.0
95713,0.0
95715,0.0
95717,0.0
95719,0.0
95720,0.0
95721,0.0
95722,0.0
95723,0.0
95724,0.0
95725,0.0
95728,0.0
95729,0.0
95730,0.0
95732,0.0
95733,0.0
95734,0.0
95736,0.0
95737,0.0
95738,0.0
95740,0.0
95741,0.0
95743,0.0
95744,0.0
95746,0.0
95748,0.0
95749,0.0
95750,0.0
95751,0.0
95752,0.0
95753,0.0
95754,0.0
95755,0.0
95756,0.0
95757,1.5200603055470695e-11
95760,0.0
95761,0.0
95762,0.0
95765,0.0
95766,4.5601809166412086e-11
95768,0.0
95770,0.0
95771,8.435067978864947e-10
95772,0.0
95773,0.0
95775,0.0
95776,0.0
95777,0.0
95778,0.0
95779,1.8240723666564834e-10
95780,0.0
95781,0.0
95782,0.0
95783,0.0
95784,0.0
95786,0.0
95792,0.0
95795,0.0
95796,0.0
95797,0.0
95798,0.0
95800,0.0
95801,0.0
95802,0.0
95806,3.2769671186470603e-08
95808,0.0
95809,0.0
95810,0.0
95811,0.0
95812,0.0
95814,3.193646701954393e-08
95818,0.0
95819,0.0
95821,0.0
95822,0.0
95823,0.0
95824,0.0
95825,0.0
95826,0.0
95828,0.0
95829,0.0
95831,0.0
95832,0.0
95833,0.0
95834,0.0
95835,0.0
95837,0.0
95838,0.0
95839,0.0
95840,0.0
95841,0.0
95843,8.658349045257822e-09
95845,0.0
95846,4.86461472510426e-07
95847,0.0
95848,0.0
95854,0.0
95855,0.0
95856,0.0
95859,0.0
95860,0.0
95861,0.0
95863,0.0
95864,0.0
95866,0.0
95868,0.0
95870,0.0
95871,7.407801590002918e-07
95872,0.0
95873,0.0
95874,0.0
95875,0.0
95878,0.0
95879,0.0
95881,0.0
95882,0.0
95883,0.0
95885,0.0
95886,0.0
95890,0.0
95892,4.5601809166412086e-11
95894,0.0
95895,0.0
95896,0.0
95898,0.0
95899,0.0
95900,0.0
95901,0.0
95902,0.0
95903,0.0
95904,0.0
95905,0.0
95906,0.0
95907,0.0
95908,0.0
95909,4.3779535840551905e-07
95910,0.0
95911,0.0
95913,0.0
95914,0.0
95915,0.0
95917,9.558139201279973e-08
95919,0.0
95920,0.0
95921,0.0
95922,0.0
95923,0.0
95925,0.0
95926,0.0
95928,0.0
95929,0.0
95932,0.0
95935,0.0
95936,0.0
95938,0.0
95940,0.0
95941,0.0
95943,1.5200603055470695e-11
95944,0.0
95945,0.0
95946,0.0
95948,0.0
95949,0.0
95952,0.0
95953,0.0
95956,0.0
95957,0.0
95958,0.0
95961,0.0
95962,0.0
95963,0.0
95964,0.0
95966,0.0
95967,0.0
95968,0.0
95970,0.0
95971,0.0
95973,0.0
95974,0.0
95975,0.0
95976,0.0
95982,0.0
95984,0.0
95985,0.0
95986,2.4396261492189447e-06
95987,0.0
95989,0.0
95991,0.0
95993,0.0
95994,0.0
95996,0.0
95998,0.0
95999,0.0
96000,0.0
96001,0.0
96002,0.0
96005,0.0
96006,0.0
96009,0.0
96012,0.0
96013,0.0
96015,0.0
96019,0.0
96020,0.0
96021,0.0
96022,9.412850247413256e-06
96023,0.0
96025,9.120361833282417e-11
96027,0.0
96029,0.0
96030,0.0
96034,0.0
96036,0.0
96040,0.0
96042,0.0
96043,0.0
96048,0.0
96052,1.5200603055470695e-11
96056,6.080241222188278e-11
96057,0.0
96058,0.0
96059,0.0
96060,0.0
96061,0.0
96062,0.0
96064,0.0
96065,0.0
96066,0.0
96067,2.429690093940638e-05
96068,0.0
96069,0.0
96070,0.0
96072,3.040120611094139e-11
96073,3.190606581343299e-08
96074,0.0
96075,0.0
96078,0.0
96081,0.0
96082,0.0
96085,0.0
96088,0.0
96089,0.0
96090,0.0
96092,0.0
96093,0.0
96094,0.0
96096,0.0
96097,0.0
96099,0.0
96105,0.0
96106,0.0
96107,0.0
96112,0.0
96113,0.0
96115,0.0
96118,3.1875664607322047e-08
96120,0.0
96124,0.0
96129,0.0
96130,0.0
96134,0.0
96135,0.0
96142,0.0
96144,0.0
96145,0.0
96147,0.0
96148,0.0
96149,0.0
96150,0.0
96151,0.0
96153,0.0
96155,0.0
96156,0.0
96157,0.0
96159,0.0
96166,0.0
96167,0.0
96168,0.0
96170,0.0
96171,0.0
96173,0.0
96174,0.0
96176,0.0
96177,0.0
96178,0.0
96181,0.0
96182,0.0
96183,0.0
96184,0.0
96185,0.0
96186,0.0
96189,0.0
96190,0.0
96191,0.0
96192,0.0
96194,0.0
96195,3.181486219510016e-08
96196,0.0
96197,0.0
96198,1.2640886393777063e-09
96199,0.0
96202,6.366012559631127e-08
96203,0.0
96204,5.885968050498328e-08
96208,3.994125192783306e-09
96209,0.0
96210,0.0
96211,0.0
96212,0.0
96213,0.0
96214,0.0
96215,0.0
96216,0.0
96217,0.0
96222,0.0
96223,0.0
96224,0.0
96225,0.0
96227,0.0
96228,0.0
96231,0.0
96233,0.0
96234,9.120361833282417e-11
96239,9.120361833282417e-11
96240,0.0
96241,0.0
96242,0.0
96243,0.0
96244,0.0
96245,0.0
96246,1.542810541453424e-07
96247,0.0
96248,0.0
96249,0.0
96250,0.0
96251,0.0
96252,0.0
96253,0.0
96254,0.0
96255,0.0
96259,0.0
96261,0.0
96262,0.0
96263,0.0
96264,0.0
96265,0.0
96266,0.0
96267,0.0
96268,4.5601809166412086e-11
96271,0.0
96272,0.0
96274,0.0
96276,0.0
96278,0.0
96280,0.0
96281,0.0
96282,0.0
96283,0.0
96284,0.0
96285,0.0
96286,0.0
96287,0.0
96291,1.7638607729103456e-07
96293,0.0
96294,0.0
96295,0.0
96300,0.0
96301,0.0
96302,0.0
96303,0.0
96305,0.0
96306,0.0
96307,0.0
96308,0.0
96309,0.0
96311,0.0
96312,0.0
96313,0.0
96314,0.0
96316,0.0
96317,0.0
96318,0.0
96319,0.0
96321,0.0
96322,0.0
96324,0.0
96325,0.0
96326,0.0
96328,0.0
96330,0.0
96331,3.040120611094139e-11
96332,0.0
96333,0.0
96335,0.0
96336,0.0
96337,0.0
96341,0.0
96342,0.0
96349,0.0
96352,0.0
96360,0.0
96362,0.0
96363,0.0
96366,0.0
96367,0.0
96368,0.0
96370,0.0
96371,0.0
96372,0.0
96374,0.0
96375,0.0
96376,0.0
96377,0.0
96379,0.0
96380,0.0
96381,0.0
96382,0.0
96385,0.0
96387,0.0
96389,0.0
96391,0.0
96392,0.0
96393,0.0
96394,0.0
96395,0.0
96396,0.0
96398,3.181486219510016e-08
96399,0.0
96400,0.0
96401,0.0
96402,0.0
96403,0.0
96405,0.0
96407,0.0
96408,0.0
96410,0.0
96411,3.4737297692283078e-06
96412,0.0
96413,1.6639473416915244e-07
96414,0.0
96415,0.0
96417,4.2927743114451646e-09
96418,0.0
96419,0.0
96420,0.0
96422,0.0
96423,0.0
96426,0.0
96428,0.0
96429,0.0
96431,0.0
96432,0.0
96433,0.0
96434,0.0
96436,0.0
96437,0.0
96438,0.0
96439,0.0
96440,0.0
96444,0.0
96445,0.0
96446,1.5200603055470695e-11
96447,0.0
96448,0.0
96449,0.0
96454,0.0
96455,0.0
96456,0.0
96458,0.0
96463,0.0
96464,0.0
96466,0.0
96468,0.0
96469,3.040120611094139e-11
96470,0.0
96472,0.0
96475,0.0
96478,0.0
96479,0.0
96481,0.0
96482,0.0
96483,0.0
96484,0.0
96485,0.0
96489,0.0
96490,0.0
96491,0.0
96493,0.0
96494,0.0
96497,0.0
96499,0.0
96500,0.0
96501,0.0
96502,0.0
96503,0.0
96509,0.0
96512,0.0
96513,0.0
96514,0.0
96515,0.0
96517,0.0
96519,0.0
96522,7.600301527735348e-11
96524,0.0
96525,0.0
96526,0.0
96529,0.0
96530,0.0
96531,0.0
96532,0.0
96533,0.0
96536,0.0
96537,0.0
96538,3.6273794805000656e-08
96539,0.0
96540,0.0
96541,0.0
96542,0.0
96543,0.0
96546,0.0
96547,0.0
96548,0.0
96549,0.0
96552,0.0
96553,0.0
96555,0.0
96556,0.0
96557,0.0
96562,0.0
96563,0.0
96564,0.0
96565,0.0
96567,0.0
96568,0.0
96569,0.0
96570,0.0
96574,0.0
96575,0.0
96576,0.0
96579,0.0
96580,0.0
96581,0.0
96583,0.0
96585,0.0
96591,0.0
96593,0.0
96596,0.0
96597,0.0
96598,0.0
96599,0.0
96600,0.0
96601,0.0
96606,0.0
96607,0.0
96608,0.0
96611,0.0
96612,5.004342537922063e-07
96613,0.0
96614,0.0
96615,0.0
96620,0.0
96622,6.860792189086699e-08
96623,0.0
96624,0.0
96625,0.0
96630,0.0
96631,0.0
96635,0.0
96636,0.0
96637,0.0
96638,0.0
96639,0.0
96643,0.0
96645,0.0
96647,0.0
96648,3.181486219510016e-08
96649,0.0
96650,0.0
96652,0.0
96653,0.0
96654,0.0
96656,2.2800904583206042e-10
96657,0.0
96659,0.0
96660,0.0
96663,0.0
96664,1.5200603055470695e-11
96665,0.0
96666,0.0
96667,0.0
96669,0.0
96670,0.0
96671,0.0
96674,0.0
96676,0.0
96678,0.0
96679,0.0
96680,0.0
96682,0.0
96684,0.0
96687,0.0
96688,0.0
96689,0.0
96690,0.0
96692,0.0
96693,0.0
96699,0.0
96700,0.0
96701,0.0
96703,3.648144733312967e-10
96704,0.0
96707,0.0
96709,0.0
96712,0.0
96714,0.0
96717,0.0
96719,0.0
96721,0.0
96722,0.0
96724,0.0
96726,7.600301527735348e-12
96729,0.0
96730,0.0
96734,0.0
96735,0.0
96737,0.0
96738,0.0
96740,0.0
96747,0.0
96750,0.0
96752,0.0
96753,0.0
96754,0.0
96755,1.2725944878040065e-07
96756,0.0
96758,0.0
96760,0.0
96761,0.0
96762,0.0
96764,0.0
96765,0.0
96766,3.040120611094139e-11
96768,0.0
96770,0.0
96771,0.0
96773,0.0
96774,0.0
96775,8.208325649954175e-10
96776,0.0
96781,0.0
96783,0.0
96784,0.0
96785,0.0
96790,0.0
96791,0.0
96792,7.499460903003463e-07
96794,0.0
96796,0.0
96797,0.0
96799,0.0
96800,0.0
